time_boot_ms,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
227356.786,0,3,225895800,0,5,3.13,391848506,-768259320,123.99,0.07300000637769699,216.98680114746094,0.030000001192092896,0,1
227556.699,0,3,225896000,0,5,3.13,391848506,-768259321,123.98,0.03700000047683716,216.98680114746094,0.030000001192092896,0,1
227756.77,0,3,225896200,0,5,3.13,391848512,-768259322,123.98,0.0820000022649765,216.98680114746094,0.026000000536441803,0,1
227956.817,0,3,225896400,0,5,3.13,391848514,-768259324,123.97,0.014000000432133675,216.98680114746094,0.021000001579523087,0,1
228156.77,0,3,225896600,0,5,3.13,391848519,-768259327,123.95,0.04200000315904617,216.98680114746094,0.017000000923871994,0,1
228356.763,0,3,225896800,0,5,3.13,391848520,-768259328,123.93,0.052000001072883606,216.98680114746094,0.021000001579523087,0,1
228556.692,0,3,225897000,0,5,3.13,391848522,-768259327,123.93,0.01900000125169754,216.98680114746094,0.021000001579523087,0,1
228756.897,0,3,225897200,0,5,3.12,391848526,-768259326,123.91,0.05900000408291817,216.98680114746094,0.02500000037252903,0,1
228956.82,0,3,225897400,0,5,3.12,391848526,-768259329,123.91,0.09000000357627869,216.98680114746094,0.027000000700354576,0,1
229156.783,0,3,225897600,0,5,3.12,391848527,-768259328,123.91,0.04100000113248825,216.98680114746094,0.032999999821186066,0,1
229356.779,0,3,225897800,0,5,3.12,391848530,-768259328,123.92,0.010000000707805157,216.98680114746094,0.02500000037252903,0,1
229556.719,0,3,225898000,0,5,3.12,391848532,-768259330,123.92,0.01100000087171793,216.98680114746094,0.018000001087784767,0,1
229756.749,0,3,225898200,0,5,3.12,391848534,-768259330,123.91,0.027000000700354576,216.98680114746094,0.014000000432133675,0,1
229956.811,0,3,225898400,0,5,3.12,391848535,-768259330,123.92,0.021000001579523087,216.98680114746094,0.01100000087171793,0,1
230156.814,0,3,225898600,0,5,3.12,391848537,-768259331,123.9,0.03800000250339508,216.98680114746094,0.012000000104308128,0,1
230356.86,0,3,225898800,0,5,3.12,391848541,-768259330,123.9,0.08000000566244125,216.98680114746094,0.006000000052154064,0,1
230556.75,0,3,225899000,0,5,3.12,391848541,-768259330,123.88,0.04200000315904617,216.98680114746094,0.007000000216066837,0,1
230756.795,0,3,225899200,0,5,3.12,391848543,-768259330,123.86,0.02800000086426735,216.98680114746094,0.009000000543892384,0,1
230956.867,0,3,225899400,0,5,3.12,391848545,-768259329,123.85,0.08000000566244125,216.98680114746094,-0.0010000000474974513,0,1
